Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
900.0000       9.7662         14.0000        3.8294         398.2637       133.1262       106.8483       221.5054       221.5054       221.5054       117.1365       115.8381       116.4873       298.7481       295.9282       297.3394       0.2763         0.5259         12.2493        0.0056         0.0560         9.9198         7.6055         270.5434       
900.0000       9.7166         15.0000        3.8490         404.6123       136.4174       107.6328       225.8157       225.8157       225.8157       118.2187       116.8577       117.5382       301.9618       298.9970       300.4807       0.2782         0.5205         12.1461        0.0058         0.0582         9.9693         7.6596         271.5954       
900.0000       9.6731         16.0000        3.8663         410.8880       139.7165       108.4014       230.1070       230.1070       230.1070       119.2751       117.8530       118.5641       305.1082       302.0008       303.5559       0.2801         0.5153         12.0439        0.0060         0.0603         10.0202        7.7147         272.6379       
900.0000       9.6260         17.0000        3.8852         417.0858       143.0217       109.1534       234.3764       234.3764       234.3764       120.3048       118.8230       119.5639       308.1844       304.9372       306.5622       0.2820         0.5101         11.9424        0.0062         0.0624         10.0677        7.7670         273.6255       
900.0000       9.5975         18.0000        3.8967         423.2173       146.3374       109.8908       238.6307       238.6307       238.6307       121.3105       119.7705       120.5405       311.1978       307.8134       309.5072       0.2838         0.5051         11.8415        0.0064         0.0643         10.1234        7.8255         274.6667       
900.0000       9.5547         19.0000        3.9142         429.2661       149.6571       110.6107       242.8601       242.8601       242.8601       122.2882       120.6918       121.4900       314.1383       310.6201       312.3808       0.2856         0.5002         11.7412        0.0066         0.0661         10.1701        7.8770         275.6026       
900.0000       9.5172         20.0000        3.9296         435.2422       152.9848       111.3150       247.0706       247.0706       247.0706       123.2405       121.5894       122.4149       317.0121       313.3636       315.1896       0.2874         0.4955         11.6413        0.0067         0.0679         10.2181        7.9293         276.5285       
900.0000       9.4790         21.0000        3.9454         441.1430       156.3192       112.0032       251.2605       251.2605       251.2605       124.1667       122.4628       123.3147       319.8180       316.0427       317.9322       0.2891         0.4908         11.5417        0.0069         0.0696         10.2644        7.9802         277.4170       
900.0000       9.4378         22.0000        3.9627         446.9677       159.6599       112.6752       255.4292       255.4292       255.4292       125.0666       123.3120       124.1893       322.5553       318.6572       320.6082       0.2908         0.4862         11.4425        0.0071         0.0711         10.3075        8.0286         278.2556       
900.0000       9.4033         23.0000        3.9772         452.7211       163.0089       113.3318       259.5796       259.5796       259.5796       125.9415       124.1380       125.0398       325.2272       321.2102       323.2207       0.2925         0.4817         11.3434        0.0072         0.0726         10.3530        8.0788         279.0945       
900.0000       9.3663         24.0000        3.9929         458.3990       166.3643       113.9724       263.7092       263.7092       263.7092       126.7904       124.9401       125.8653       327.8312       323.6996       325.7675       0.2941         0.4773         11.2445        0.0074         0.0740         10.3959        8.1268         279.8879       
