Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
450.0000       19.5594        3.0000         2.3843         154.3861       71.6156        69.5003        99.2057        99.2057        99.2057        58.2543        54.6498        56.4520        146.1551       138.5147       142.3543       0.2608         0.5690         7.9466         0.0319         0.3298         8.5543         6.4504         189.0024       
450.0000       19.3814        4.0000         2.4062         157.1043       75.2003        69.5332        102.5016       102.5016       102.5016       58.1007        54.3581        56.2294        146.6026       138.5778       142.6109       0.2681         0.5486         7.4631         0.0333         0.3442         8.5881         6.5267         188.5065       
450.0000       19.2157        5.0000         2.4270         159.5651       78.5497        69.4415        105.5549       105.5549       105.5549       57.8680        54.0102        55.9391        146.7809       138.4214       142.6228       0.2748         0.5300         7.0185         0.0345         0.3571         8.6153         6.5949         187.9025       
450.0000       19.0560        6.0000         2.4473         162.0009       81.9934        69.1618        108.6626       108.6626       108.6626       57.4986        53.5494        55.5240        146.6324       137.9820       142.3296       0.2817         0.5110         6.5583         0.0356         0.3687         8.6401         6.6634         187.1018       
450.0000       18.8877        7.0000         2.4691         164.6081       85.7895        68.6713        112.0624       112.0624       112.0624       56.9665        52.9460        54.9563        146.1369       137.2264       141.7045       0.2892         0.4904         6.0551         0.0366         0.3797         8.6638         6.7369         186.0420       
450.0000       18.7357        8.0000         2.4892         166.8685       89.3279        68.1058        115.1748       115.1748       115.1748       56.3716        52.2821        54.3268        145.3940       136.2326       140.8367       0.2962         0.4717         5.5939         0.0376         0.3911         8.6816         6.8022         184.8856       
450.0000       18.5979        9.0000         2.5076         168.8256       92.5611        67.4341        117.9826       117.9826       117.9826       55.7133        51.5799        53.6466        144.4092       135.0581       139.7574       0.3026         0.4547         5.1724         0.0385         0.4007         8.6934         6.8593         183.6467       
450.0000       18.4576        10.0000        2.5267         170.8501       95.9785        66.5227        120.9357       120.9357       120.9357       54.8879        50.7500        52.8189        143.0258       133.5664       138.3197       0.3094         0.4368         4.7257         0.0392         0.4077         8.7027         6.9184         182.1528       
460.0000       20.1501        0.0000         2.3144         144.5448       60.5780        68.5286        88.5670        88.5670        88.5670        57.9105        54.6955        56.3030        142.6422       136.0750       139.3750       0.2377         0.6357         9.4424         0.0286         0.2939         8.4085         6.1860         189.1791       
460.0000       19.9427        1.0000         2.3385         147.9197       64.2351        68.9638        92.1300        92.1300        92.1300        58.1152        54.7647        56.4400        144.0557       137.1241       140.6073       0.2456         0.6126         8.9321         0.0297         0.3059         8.4603         6.2767         189.2555       
460.0000       19.7471        2.0000         2.3617         151.1191       67.8872        69.2736        95.6312        95.6312        95.6312        58.2105        54.7255        56.4680        145.1756       137.8764       141.5445       0.2533         0.5905         8.4325         0.0309         0.3184         8.5072         6.3634         189.1616       
