Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1200.0000      6.6587         30.0000        2.4837         292.3110       105.0652       81.4617        167.4805       167.4805       167.4805       86.3261        85.9262        86.1262        221.0066       220.1323       220.5696       0.2805         0.5142         9.4496         0.0023         0.0233         10.6614        8.2116         328.3594       
1300.0000      9.0976         0.0000         1.8179         125.1173       12.2723        32.4652        49.8873        49.8873        49.8873        42.0481        39.1073        40.5777        98.4769        93.0163        95.7677        0.1801         0.8134         10.7065        0.0362         0.3760         7.5634         5.2386         234.7346       
1300.0000      8.9719         1.0000         1.8434         131.2882       14.5543        35.0988        53.4656        53.4656        53.4656        44.4060        41.7575        43.0817        104.3333       99.3958        101.8806       0.1824         0.8058         11.0400        0.0307         0.3171         7.7567         5.3856         241.3677       
1300.0000      8.8511         2.0000         1.8685         137.4013       16.9472        37.6406        57.0986        57.0986        57.0986        46.6752        44.2835        45.4794        110.0412       105.5609       107.8134       0.1853         0.7965         11.2969        0.0263         0.2700         7.9380         5.5280         247.5082       
1300.0000      8.7350         3.0000         1.8933         143.4610       19.4453        40.0932        60.7839        60.7839        60.7839        48.8591        46.6942        47.7766        115.6027       111.5248       113.5734       0.1886         0.7860         11.4884        0.0227         0.2318         8.1086         5.6660         253.2118       
1300.0000      8.6234         4.0000         1.9179         149.4711       22.0426        42.4586        64.5187        64.5187        64.5187        50.9608        48.9969        49.9789        121.0196       117.2979       119.1663       0.1922         0.7746         11.6241        0.0196         0.2004         8.2697         5.8001         258.5247       
1300.0000      8.5159         5.0000         1.9421         155.4342       24.7331        44.7390        68.3002        68.3002        68.3002        52.9836        51.1981        52.0909        126.2935       122.8885       124.5969       0.1960         0.7627         11.7120        0.0171         0.1744         8.4221         5.9303         263.4855       
1300.0000      8.4124         6.0000         1.9659         161.3526       27.5110        46.9364        72.1249        72.1249        72.1249        54.9302        53.3036        54.1169        131.4259       128.3034       129.8693       0.1999         0.7503         11.7594        0.0150         0.1526         8.5668         6.0570         268.1269       
1300.0000      8.3128         7.0000         1.9895         167.2279       30.3700        49.0528        75.9893        75.9893        75.9893        56.8033        55.3183        56.0608        136.4182       133.5484       134.9870       0.2039         0.7377         11.7723        0.0132         0.1342         8.7043         6.1802         272.4769       
1300.0000      8.2167         8.0000         2.0128         173.0609       33.3041        51.0902        79.8897        79.8897        79.8897        58.6055        57.2470        57.9263        141.2718       138.6285       139.9531       0.2080         0.7251         11.7558        0.0117         0.1187         8.8354         6.3001         276.5599       
1300.0000      8.1240         9.0000         2.0357         178.8522       36.3071        53.0505        83.8222        83.8222        83.8222        60.3393        59.0938        59.7166        145.9881       143.5481       144.7706       0.2121         0.7124         11.7145        0.0104         0.1054         8.9603         6.4168         280.3969       
1300.0000      8.0346         10.0000        2.0584         184.6020       39.3729        54.9354        87.7826        87.7826        87.7826        62.0071        60.8626        61.4348        150.5687       148.3113       149.4420       0.2163         0.6999         11.6524        0.0093         0.0940         9.0797         6.5304         284.0066       
